Iteration,w1,w2,x1,x2,b,Error,GradientError_w1,GradientError_w2,GradientError_b,LearningRate
4306,0.18108543587947928,-0.7567436923615636,0.1,0.3,-1.3591456412051974,0.010156694982068141,0.002034689860365056,0.006104069581095166,0.020346898603650555,0.01
4307,0.18106509652388592,-0.7568047104283437,0.1,0.3,-1.3593490347611312,0.010152141867120382,0.002033935559337489,0.006101806678012466,0.020339355593374887,0.01
4308,0.1810447647063558,-0.756865705880934,0.1,0.3,-1.3595523529364322,0.010147592127171402,0.002033181753010535,0.006099545259031604,0.020331817530105347,0.01
4309,0.18102444042194651,-0.756926678734162,0.1,0.3,-1.3597555957805252,0.010143045758757796,0.0020324284409298735,0.006097285322789621,0.020324284409298735,0.01
4310,0.1810041236657201,-0.7569876290028412,0.1,0.3,-1.3599587633427894,0.010138502758420643,0.002031675622641706,0.006095026867925118,0.02031675622641706,0.01
4311,0.18098381443274317,-0.757048556701772,0.1,0.3,-1.3601618556725588,0.010133963122705526,0.0020309232976927633,0.00609276989307829,0.020309232976927633,0.01
4312,0.18096351271808686,-0.7571094618457409,0.1,0.3,-1.3603648728191218,0.010129426848162471,0.002030171465630295,0.006090514396890884,0.020301714656302948,0.01
4313,0.18094321851682685,-0.7571703444495209,0.1,0.3,-1.360567814831722,0.010124893931346015,0.0020294201260020787,0.006088260378006236,0.020294201260020787,0.01
4314,0.1809229318240433,-0.7572312045278716,0.1,0.3,-1.3607706817595575,0.010120364368815122,0.002028669278356412,0.006086007835069235,0.02028669278356412,0.01
4315,0.18090265263482086,-0.7572920420955389,0.1,0.3,-1.3609734736517818,0.010115838157133237,0.0020279189222421144,0.006083756766726343,0.020279189222421144,0.01
4316,0.18088238094424877,-0.7573528571672552,0.1,0.3,-1.3611761905575026,0.010111315292868234,0.002027169057208526,0.0060815071716255765,0.020271690572085256,0.01
4317,0.18086211674742073,-0.7574136497577394,0.1,0.3,-1.3613788325257832,0.010106795772592448,0.002026419682805509,0.006079259048416526,0.020264196828055088,0.01
4318,0.1808418600394349,-0.757474419881697,0.1,0.3,-1.3615813996056416,0.010102279592882638,0.0020256707985834453,0.006077012395750335,0.02025670798583445,0.01
4319,0.18082161081539397,-0.7575351675538198,0.1,0.3,-1.361783891846051,0.010097766750319988,0.0020249224040932317,0.006074767212279695,0.020249224040932316,0.01
4320,0.18080136907040512,-0.7575958927887864,0.1,0.3,-1.3619863092959397,0.010093257241490114,0.002024174498886289,0.006072523496658867,0.02024174498886289,0.01
4321,0.18078113479957997,-0.7576565956012618,0.1,0.3,-1.362188652004191,0.010088751062983058,0.002023427082514555,0.0060702812475436655,0.02023427082514555,0.01
4322,0.18076090799803465,-0.7577172760058977,0.1,0.3,-1.362390920019644,0.01008424821139324,0.0020226801545304798,0.006068040463591439,0.020226801545304797,0.01
4323,0.18074068866088977,-0.7577779340173323,0.1,0.3,-1.3625931133910927,0.010079748683319503,0.002021933714487033,0.006065801143461098,0.020219337144870328,0.01
4324,0.18072047678327038,-0.7578385696501905,0.1,0.3,-1.3627952321672865,0.010075252475365068,0.002021187761937697,0.006063563285813092,0.020211877619376973,0.01
4325,0.18070027236030603,-0.7578991829190835,0.1,0.3,-1.36299727639693,0.010070759584137553,0.0020204422964364725,0.006061326889309417,0.020204422964364723,0.01
4326,0.18068007538713066,-0.7579597738386097,0.1,0.3,-1.3631992461286837,0.01006627000624898,0.0020196973175378745,0.0060590919526136225,0.020196973175378743,0.01
4327,0.18065988585888268,-0.7580203424233536,0.1,0.3,-1.3634011414111633,0.010061783738315703,0.002018952824796927,0.00605685847439078,0.02018952824796927,0.01
4328,0.18063970377070498,-0.7580808886878867,0.1,0.3,-1.3636029622929402,0.010057300776958464,0.0020182088177691693,0.0060546264533075074,0.020182088177691692,0.01
4329,0.18061952911774487,-0.758141412646767,0.1,0.3,-1.3638047088225413,0.010052821118802365,0.002017465296010653,0.006052395888031959,0.02017465296010653,0.01
4330,0.1805993618951541,-0.7582019143145394,0.1,0.3,-1.364006381048449,0.010048344760476868,0.0020167222590779404,0.006050166777233821,0.020167222590779403,0.01
4331,0.1805792020980888,-0.7582623937057352,0.1,0.3,-1.364207979019102,0.010043871698615765,0.002015979706528104,0.0060479391195843125,0.02015979706528104,0.01
4332,0.1805590497217096,-0.7583228508348728,0.1,0.3,-1.3644095027828937,0.010039401929857207,0.0020152376379187274,0.006045712913756183,0.020152376379187275,0.01
4333,0.18053890476118153,-0.7583832857164571,0.1,0.3,-1.3646109523881746,0.01003493545084367,0.0020144960528079028,0.006043488158423707,0.020144960528079025,0.01
4334,0.18051876721167398,-0.7584436983649797,0.1,0.3,-1.36481232788325,0.010030472258221948,0.002013754950754228,0.0060412648522626825,0.020137549507542277,0.01
4335,0.1804986370683608,-0.7585040887949193,0.1,0.3,-1.3650136293163817,0.010026012348643178,0.0020130143313168143,0.006039042993950443,0.020130143313168144,0.01
4336,0.18047851432642026,-0.7585644570207409,0.1,0.3,-1.3652148567357871,0.010021555718762785,0.0020122741940552754,0.006036822582165826,0.020122741940552753,0.01
4337,0.18045839898103497,-0.7586248030568968,0.1,0.3,-1.3654160101896402,0.010017102365240517,0.0020115345385297327,0.006034603615589197,0.020115345385297325,0.01
4338,0.18043829102739195,-0.7586851269178259,0.1,0.3,-1.3656170897260702,0.01001265228474043,0.0020107953643008158,0.006032386092902446,0.020107953643008155,0.01
4339,0.18041819046068266,-0.7587454286179538,0.1,0.3,-1.3658180953931631,0.010008205473930845,0.002010056670929654,0.006030170012788961,0.02010056670929654,0.01
4340,0.1803980972761029,-0.7588057081716931,0.1,0.3,-1.366019027238961,0.010003761929484399,0.002009318457977886,0.006027955373933658,0.02009318457977886,0.01
4341,0.18037801146885282,-0.7588659655934433,0.1,0.3,-1.3662198853114618,0.00999932164807799,0.002008580725007652,0.006025742175022954,0.020085807250076516,0.01
4342,0.180357933034137,-0.7589262008975908,0.1,0.3,-1.3664206696586199,0.009994884626392805,0.0020078434715815946,0.006023530414744783,0.020078434715815944,0.01
4343,0.18033786196716436,-0.7589864140985086,0.1,0.3,-1.3666213803283462,0.009990450861114287,0.0020071066972628597,0.0060213200917885795,0.020071066972628598,0.01
4344,0.18031779826314823,-0.7590466052105571,0.1,0.3,-1.3668220173685077,0.009986020348932149,0.002006370401615096,0.006019111204845288,0.02006370401615096,0.01
4345,0.18029774191730621,-0.7591067742480831,0.1,0.3,-1.367022580826928,0.009981593086540343,0.0020056345842024495,0.0060169037526073485,0.020056345842024495,0.01
4346,0.18027769292486032,-0.7591669212254208,0.1,0.3,-1.367223070751387,0.009977169070637086,0.00200489924458957,0.00601469773376871,0.0200489924458957,0.01
4347,0.1802576512810369,-0.7592270461568911,0.1,0.3,-1.3674234871896211,0.009972748297924829,0.002004164382341605,0.006012493147024814,0.02004164382341605,0.01
4348,0.18023761698106666,-0.7592871490568018,0.1,0.3,-1.3676238301893235,0.009968330765110256,0.0020034299970242016,0.006010289991072605,0.020034299970242017,0.01
4349,0.18021759002018461,-0.7593472299394479,0.1,0.3,-1.367824099798144,0.00996391646890428,0.002002696088203505,0.006008088264610515,0.02002696088203505,0.01
4350,0.18019757039363016,-0.7594072888191113,0.1,0.3,-1.3680242960636886,0.009959505406022043,0.002001962655446158,0.006005887966338473,0.02001962655446158,0.01
4351,0.18017755809664696,-0.7594673257100609,0.1,0.3,-1.3682244190335204,0.009955097573182877,0.002001229698319299,0.006003689094957896,0.020012296983192988,0.01
4352,0.18015755312448306,-0.7595273406265527,0.1,0.3,-1.3684244687551594,0.009950692967110358,0.002000497216390564,0.0060014916491716915,0.02000497216390564,0.01
4353,0.18013755547239077,-0.7595873335828295,0.1,0.3,-1.3686244452760823,0.009946291584532242,0.0019997652092280846,0.005999295627684254,0.019997652092280847,0.01
4354,0.18011756513562677,-0.7596473045931215,0.1,0.3,-1.3688243486437224,0.009941893422180484,0.0019990336764004867,0.00599710102920146,0.019990336764004867,0.01
4355,0.180097582109452,-0.7597072536716458,0.1,0.3,-1.36902417890547,0.009937498476791231,0.0019983026174768908,0.005994907852430671,0.019983026174768905,0.01
4356,0.18007760638913173,-0.7597671808326066,0.1,0.3,-1.3692239361086727,0.009933106745104813,0.0019975720320269097,0.00599271609608073,0.0199757203202691,0.01
4357,0.1800576379699355,-0.7598270860901952,0.1,0.3,-1.3694236203006347,0.00992871822386573,0.0019968419196206505,0.005990525758861951,0.019968419196206504,0.01
4358,0.18003767684713723,-0.7598869694585901,0.1,0.3,-1.3696232315286176,0.009924332909822668,0.0019961122798287123,0.005988336839486136,0.01996112279828712,0.01
4359,0.180017723016015,-0.7599468309519568,0.1,0.3,-1.36982276983984,0.009919950799728443,0.001995383112222182,0.005986149336666545,0.019953831122221818,0.01
4360,0.17999777647185128,-0.760006670584448,0.1,0.3,-1.3700222352814773,0.009915571890340069,0.0019946544163726445,0.005983963249117932,0.019946544163726442,0.01
4361,0.17997783720993277,-0.7600664883702036,0.1,0.3,-1.3702216279006625,0.009911196178418688,0.0019939261918521687,0.005981778575556505,0.019939261918521686,0.01
4362,0.17995790522555044,-0.7601262843233506,0.1,0.3,-1.3704209477444858,0.009906823660729602,0.001993198438233317,0.005979595314699952,0.019931984382333172,0.01
4363,0.17993798051399956,-0.7601860584580032,0.1,0.3,-1.3706201948599948,0.00990245433404222,0.0019924711550891373,0.005977413465267411,0.019924711550891372,0.01
4364,0.17991806307057964,-0.760245810788263,0.1,0.3,-1.3708193692941941,0.009898088195130115,0.0019917443419931674,0.0059752330259795015,0.019917443419931673,0.01
4365,0.17989815289059444,-0.7603055413282186,0.1,0.3,-1.371018471094046,0.00989372524077097,0.001991017998519433,0.005973053995558297,0.019910179985194325,0.01
4366,0.179878249969352,-0.7603652500919459,0.1,0.3,-1.3712175003064704,0.009889365467746594,0.001990292124242445,0.005970876372727336,0.019902921242424453,0.01
4367,0.17985835430216462,-0.760424937093508,0.1,0.3,-1.371416456978344,0.009885008872842898,0.001989566718737203,0.005968700156211607,0.019895667187372026,0.01
4368,0.17983846588434882,-0.7604846023469554,0.1,0.3,-1.371615341156502,0.009880655452849909,0.001988841781579189,0.005966525344737566,0.019888417815791887,0.01
4369,0.1798185847112254,-0.7605442458663257,0.1,0.3,-1.3718141528877363,0.00987630520456176,0.0019881173123443736,0.005964351937033121,0.019881173123443736,0.01
4370,0.1797987107781193,-0.760603867665644,0.1,0.3,-1.3720128922187973,0.00987195812477666,0.0019873933106092073,0.005962179931827622,0.019873933106092073,0.01
4371,0.1797788440803598,-0.7606634677589226,0.1,0.3,-1.3722115591963924,0.009867614210296916,0.001986669775950628,0.005960009327851884,0.01986669775950628,0.01
4372,0.17975898461328033,-0.760723046160161,0.1,0.3,-1.372410153867187,0.009863273457928916,0.0019859467079460544,0.005957840123838162,0.01985946707946054,0.01
4373,0.17973913237221859,-0.7607826028833462,0.1,0.3,-1.3726086762778043,0.009858935864483128,0.001985224106173388,0.005955672318520163,0.019852241061733878,0.01
4374,0.17971928735251647,-0.7608421379424525,0.1,0.3,-1.3728071264748254,0.009854601426774086,0.001984501970211013,0.005953505910633038,0.01984501970211013,0.01
4375,0.17969944954952008,-0.7609016513514416,0.1,0.3,-1.373005504504789,0.00985027014162037,0.001983780299637791,0.005951340898913371,0.019837802996377905,0.01
4376,0.17967961895857976,-0.7609611431242626,0.1,0.3,-1.3732038104141924,0.009845942005844644,0.001983059094033068,0.0059491772820992024,0.019830590940330677,0.01
4377,0.17965979557505,-0.7610206132748518,0.1,0.3,-1.37340204424949,0.009841617016273613,0.001982338352976669,0.005947015058930007,0.01982338352976669,0.01
4378,0.1796399793942895,-0.7610800618171333,0.1,0.3,-1.3736002060570949,0.009837295169738006,0.0019816180760488947,0.005944854228146683,0.019816180760488945,0.01
4379,0.1796201704116612,-0.7611394887650182,0.1,0.3,-1.3737982958833779,0.00983297646307262,0.0019808982628305278,0.005942694788491584,0.01980898262830528,0.01
4380,0.17960036862253217,-0.7611988941324054,0.1,0.3,-1.3739963137746682,0.00982866089311627,0.0019801789129028284,0.005940536738708486,0.019801789129028285,0.01
4381,0.1795805740222737,-0.7612582779331808,0.1,0.3,-1.374194259777253,0.00982434845671179,0.001979460025847531,0.005938380077542593,0.01979460025847531,0.01
4382,0.17956078660626124,-0.7613176401812182,0.1,0.3,-1.3743921339373777,0.009820039150706044,0.0019787416012468488,0.005936224803740546,0.019787416012468487,0.01
4383,0.1795410063698744,-0.7613769808903786,0.1,0.3,-1.374589936301246,0.009815732971949903,0.0019780236386834696,0.005934070916050409,0.019780236386834696,0.01
4384,0.179521233308497,-0.7614363000745109,0.1,0.3,-1.37478766691502,0.009811429917298256,0.0019773061377405584,0.005931918413221675,0.019773061377405584,0.01
4385,0.179501467417517,-0.761495597747451,0.1,0.3,-1.3749853258248204,0.00980712998360998,0.0019765890980017525,0.005929767294005257,0.019765890980017523,0.01
4386,0.1794817086923265,-0.7615548739230226,0.1,0.3,-1.3751829130767255,0.009802833167747946,0.0019758725190511628,0.005927617557153489,0.01975872519051163,0.01
4387,0.17946195712832175,-0.7616141286150367,0.1,0.3,-1.3753804287167728,0.009798539466579033,0.001975156400473376,0.005925469201420127,0.019751564004733758,0.01
4388,0.17944221272090322,-0.7616733618372924,0.1,0.3,-1.3755778727909582,0.009794248876974084,0.0019744407418534502,0.00592332222556035,0.0197444074185345,0.01
4389,0.17942247546547543,-0.7617325736035757,0.1,0.3,-1.3757752453452359,0.009789961395807921,0.001973725542776913,0.005921176628330738,0.019737255427769128,0.01
4390,0.17940274535744713,-0.7617917639276606,0.1,0.3,-1.3759725464255188,0.009785677019959346,0.0019730108028297665,0.0059190324084893,0.019730108028297666,0.01
4391,0.17938302239223114,-0.7618509328233085,0.1,0.3,-1.3761697760776788,0.00978139574631112,0.001972296521598483,0.005916889564795449,0.01972296521598483,0.01
4392,0.17936330656524443,-0.7619100803042687,0.1,0.3,-1.3763669343475458,0.009777117571749957,0.0019715826986700024,0.005914748096010006,0.019715826986700023,0.01
4393,0.17934359787190812,-0.7619692063842776,0.1,0.3,-1.376564021280909,0.009772842493166541,0.0019708693336317386,0.005912608000895216,0.019708693336317386,0.01
4394,0.17932389630764742,-0.7620283110770597,0.1,0.3,-1.3767610369235161,0.009768570507455478,0.001970156426071569,0.005910469278214705,0.019701564260715686,0.01
4395,0.17930420186789164,-0.762087394396327,0.1,0.3,-1.376957981321074,0.009764301611515338,0.001969443975577843,0.005908331926733528,0.019694439755778427,0.01
4396,0.17928451454807426,-0.7621464563557792,0.1,0.3,-1.3771548545192478,0.009760035802248617,0.001968731981739376,0.005906195945218127,0.01968731981739376,0.01
4397,0.1792648343436328,-0.7622054969691036,0.1,0.3,-1.3773516565636623,0.009755773076561726,0.00196802044414545,0.005904061332436349,0.019680204441454498,0.01
4398,0.17924516125000894,-0.7622645162499752,0.1,0.3,-1.3775483874999008,0.009751513431365015,0.0019673093623858123,0.005901928087157437,0.019673093623858124,0.01
4399,0.17922549526264844,-0.7623235142120567,0.1,0.3,-1.377745047373506,0.009747256863572754,0.001966598736050681,0.005899796208152042,0.019665987360506808,0.01
4400,0.17920583637700113,-0.7623824908689986,0.1,0.3,-1.377941636229979,0.009743003370103106,0.001965888564730731,0.005897665694192194,0.019658885647307313,0.01
4401,0.17918618458852095,-0.7624414462344391,0.1,0.3,-1.3781381541147808,0.009738752947878161,0.0019651788480171107,0.005895536544051331,0.019651788480171104,0.01
4402,0.17916653989266593,-0.7625003803220042,0.1,0.3,-1.3783346010733308,0.009734505593823883,0.001964469585501423,0.005893408756504269,0.01964469585501423,0.01
4403,0.17914690228489816,-0.7625592931453075,0.1,0.3,-1.3785309771510084,0.009730261304870143,0.0019637607767757407,0.005891282330327221,0.019637607767757404,0.01
4404,0.17912727176068383,-0.7626181847179504,0.1,0.3,-1.3787272823931516,0.009726020077950714,0.0019630524214325983,0.005889157264297794,0.01963052421432598,0.01
4405,0.17910764831549317,-0.7626770550535223,0.1,0.3,-1.378923516845058,0.009721781910003216,0.001962344519064988,0.005887033557194963,0.019623445190649878,0.01
4406,0.1790880319448005,-0.7627359041656003,0.1,0.3,-1.3791196805519845,0.009717546797969174,0.0019616370692663683,0.005884911207799104,0.01961637069266368,0.01
4407,0.17906842264408418,-0.7627947320677493,0.1,0.3,-1.3793157735591477,0.009713314738793964,0.0019609300716306555,0.005882790214891965,0.019609300716306552,0.01
4408,0.17904882040882666,-0.7628535387735218,0.1,0.3,-1.379511795911723,0.00970908572942683,0.001960223525752225,0.005880670577256673,0.019602235257522246,0.01
4409,0.1790292252345144,-0.7629123242964586,0.1,0.3,-1.3797077476548456,0.009704859766820884,0.0019595174312259144,0.005878552293677742,0.019595174312259142,0.01
4410,0.17900963711663792,-0.762971088650088,0.1,0.3,-1.3799036288336104,0.00970063684793307,0.001958811787647018,0.005876435362941054,0.01958811787647018,0.01
4411,0.17899005605069182,-0.7630298318479264,0.1,0.3,-1.3800994394930715,0.009696416969724205,0.001958106594611292,0.005874319783833876,0.01958106594611292,0.01
4412,0.17897048203217467,-0.7630885539034779,0.1,0.3,-1.380295179678243,0.009692200129158916,0.001957401851714944,0.00587220555514483,0.019574018517149436,0.01
4413,0.1789509150565891,-0.7631472548302345,0.1,0.3,-1.3804908494340984,0.009687986323205687,0.001956697558554642,0.005870092675663926,0.01956697558554642,0.01
4414,0.17893135511944183,-0.7632059346416763,0.1,0.3,-1.3806864488055712,0.009683775548836827,0.0019559937147275125,0.005867981144182538,0.019559937147275126,0.01
4415,0.17891180221624353,-0.7632645933512713,0.1,0.3,-1.3808819778375543,0.009679567803028451,0.001955290319831133,0.005865870959493398,0.01955290319831133,0.01
4416,0.1788922563425089,-0.7633232309724752,0.1,0.3,-1.3810774365749006,0.009675363082760518,0.0019545873734635416,0.0058637621203906235,0.019545873734635413,0.01
4417,0.1788727174937567,-0.763381847518732,0.1,0.3,-1.3812728250624229,0.00967116138501677,0.0019538848752232237,0.005861654625669671,0.019538848752232236,0.01
4418,0.1788531856655096,-0.7634404430034732,0.1,0.3,-1.3814681433448939,0.00966696270678478,0.0019531828247091256,0.005859548474127376,0.019531828247091255,0.01
4419,0.17883366085329438,-0.7634990174401188,0.1,0.3,-1.381663391467046,0.009662767045055897,0.0019524812215206428,0.005857443664561928,0.019524812215206428,0.01
4420,0.17881414305264182,-0.7635575708420765,0.1,0.3,-1.3818585694735717,0.00965857439682528,0.0019517800652576246,0.005855340195772873,0.019517800652576245,0.01
4421,0.17879463225908662,-0.7636161032227422,0.1,0.3,-1.3820536774091237,0.009654384759091875,0.001951079355520373,0.005853238066561119,0.01951079355520373,0.01
4422,0.17877512846816754,-0.7636746145954995,0.1,0.3,-1.3822487153183147,0.009650198128858402,0.0019503790919096404,0.005851137275728921,0.019503790919096403,0.01
4423,0.17875563167542727,-0.7637331049737203,0.1,0.3,-1.3824436832457174,0.00964601450313137,0.0019496792740266314,0.005849037822079893,0.019496792740266312,0.01
4424,0.17873614187641254,-0.7637915743707645,0.1,0.3,-1.3826385812358648,0.00964183387892104,0.001948979901472998,0.005846939704418993,0.01948979901472998,0.01
4425,0.17871665906667403,-0.76385002279998,0.1,0.3,-1.38283340933325,0.009637656253241455,0.0019482809738508443,0.0058448429215525325,0.019482809738508442,0.01
4426,0.1786971832417664,-0.7639084502747029,0.1,0.3,-1.3830281675823262,0.00963348162311042,0.0019475824907627254,0.005842747472288176,0.019475824907627254,0.01
4427,0.17867771439724828,-0.7639668568082573,0.1,0.3,-1.3832228560275073,0.009629309985549476,0.0019468844518116394,0.005840653355434918,0.019468844518116393,0.01
4428,0.17865825252868225,-0.7640252424139553,0.1,0.3,-1.3834174747131673,0.009625141337583935,0.0019461868566010374,0.005838560569803112,0.019461868566010374,0.01
4429,0.1786387976316349,-0.7640836071050974,0.1,0.3,-1.383612023683641,0.009620975676242826,0.0019454897047348153,0.005836469114204446,0.019454897047348152,0.01
4430,0.17861934970167673,-0.7641419508949719,0.1,0.3,-1.3838065029832227,0.00961681299855894,0.0019447929958173146,0.0058343789874519434,0.019447929958173144,0.01
4431,0.1785999087343822,-0.7642002737968555,0.1,0.3,-1.384000912656168,0.009612653301568774,0.0019440967294533243,0.005832290188359972,0.01944096729453324,0.01
4432,0.1785804747253297,-0.7642585758240129,0.1,0.3,-1.384195252746693,0.009608496582312581,0.0019434009052480803,0.00583020271574424,0.019434009052480803,0.01
4433,0.17856104767010164,-0.7643168569896971,0.1,0.3,-1.3843895232989738,0.009604342837834305,0.0019427055228072605,0.005828116568421781,0.019427055228072605,0.01
4434,0.17854162756428427,-0.7643751173071492,0.1,0.3,-1.3845837243571475,0.009600192065181631,0.0019420105817369903,0.00582603174521097,0.0194201058173699,0.01
4435,0.17852221440346783,-0.7644333567895986,0.1,0.3,-1.3847778559653119,0.00959604426140592,0.0019413160816438334,0.005823948244931499,0.019413160816438332,0.01
4436,0.1785028081832465,-0.7644915754502626,0.1,0.3,-1.3849719181675253,0.009591899423562273,0.001940622022134803,0.005821866066404408,0.01940622022134803,0.01
4437,0.17848340889921832,-0.7645497733023471,0.1,0.3,-1.385165911007807,0.009587757548709464,0.0019399284028173516,0.005819785208452054,0.019399284028173515,0.01
4438,0.17846401654698532,-0.764607950359046,0.1,0.3,-1.3853598345301368,0.009583618633909965,0.0019392352232993721,0.0058177056698981156,0.01939235223299372,0.01
4439,0.17844463112215342,-0.7646661066335417,0.1,0.3,-1.3855536887784556,0.009579482676229935,0.0019385424831892017,0.005815627449567605,0.019385424831892015,0.01
4440,0.17842525262033246,-0.7647242421390046,0.1,0.3,-1.3857474737966653,0.009575349672739222,0.001937850182095617,0.005813550546286851,0.01937850182095617,0.01
4441,0.17840588103713617,-0.7647823568885934,0.1,0.3,-1.385941189628628,0.009571219620511332,0.0019371583196278336,0.0058114749588835,0.019371583196278335,0.01
4442,0.17838651636818223,-0.7648404508954553,0.1,0.3,-1.3861348363181676,0.009567092516623457,0.0019364668953955084,0.005809400686186524,0.019364668953955083,0.01
4443,0.17836715860909214,-0.7648985241727255,0.1,0.3,-1.3863284139090684,0.009562968358156447,0.0019357759090087368,0.00580732772702621,0.019357759090087367,0.01
4444,0.17834780775549136,-0.7649565767335279,0.1,0.3,-1.3865219224450762,0.009558847142194817,0.001935085360078053,0.005805256080234158,0.019350853600780527,0.01
4445,0.1783284638030092,-0.7650146085909744,0.1,0.3,-1.3867153619698978,0.009554728865826726,0.0019343952482144275,0.005803185744643282,0.019343952482144273,0.01
4446,0.17830912674727892,-0.7650726197581652,0.1,0.3,-1.3869087325272007,0.009550613526143979,0.001933705573029268,0.0058011167190878034,0.01933705573029268,0.01
4447,0.17828979658393757,-0.7651306102481893,0.1,0.3,-1.3871020341606142,0.009546501120242043,0.0019330163341344218,0.005799049002403265,0.019330163341344218,0.01
4448,0.17827047330862614,-0.7651885800741236,0.1,0.3,-1.3872952669137284,0.009542391645219993,0.0019323275311421678,0.005796982593426503,0.019323275311421678,0.01
4449,0.17825115691698948,-0.7652465292490336,0.1,0.3,-1.387488430830095,0.00953828509818056,0.0019316391636652237,0.0057949174909956705,0.019316391636652237,0.01
4450,0.17823184740467632,-0.7653044577859731,0.1,0.3,-1.3876815259532267,0.009534181476230107,0.0019309512313167435,0.00579285369395023,0.019309512313167434,0.01
4451,0.17821254476733922,-0.7653623656979844,0.1,0.3,-1.3878745523265976,0.009530080776478572,0.001930263733710308,0.0057907912011309235,0.01930263733710308,0.01
4452,0.17819324900063463,-0.7654202529980982,0.1,0.3,-1.3880675099936437,0.00952598299603957,0.0019295766704599416,0.005788730011379825,0.019295766704599416,0.01
4453,0.17817396010022282,-0.7654781196993337,0.1,0.3,-1.3882603989977618,0.00952188813203027,0.001928890041180093,0.0057866701235402785,0.019288900411800928,0.01
4454,0.17815467806176796,-0.7655359658146982,0.1,0.3,-1.3884532193823103,0.009517796181571487,0.0019282038454856495,0.005784611536456948,0.019282038454856494,0.01
4455,0.17813540288093804,-0.765593791357188,0.1,0.3,-1.3886459711906094,0.009513707141787616,0.001927518082991928,0.005782554248975783,0.01927518082991928,0.01
4456,0.1781161345534049,-0.7656515963397874,0.1,0.3,-1.3888386544659408,0.009509621009806641,0.0019268327533146765,0.005780498259944029,0.019268327533146765,0.01
4457,0.17809687307484418,-0.7657093807754695,0.1,0.3,-1.3890312692515479,0.00950553778276015,0.001926147856070076,0.005778443568210227,0.01926147856070076,0.01
4458,0.17807761844093542,-0.7657671446771958,0.1,0.3,-1.3892238155906353,0.009501457457783297,0.0019254633908747341,0.005776390172624202,0.01925463390874734,0.01
4459,0.17805837064736196,-0.7658248880579162,0.1,0.3,-1.3894162935263699,0.009497380032014821,0.0019247793573456903,0.00577433807203707,0.019247793573456903,0.01
4460,0.17803912968981095,-0.7658826109305692,0.1,0.3,-1.38960870310188,0.009493305502597041,0.0019240957551004145,0.005772287265301243,0.019240957551004145,0.01
4461,0.17801989556397338,-0.7659403133080819,0.1,0.3,-1.3898010443602558,0.009489233866675831,0.0019234125837568024,0.005770237751270407,0.019234125837568023,0.01
4462,0.17800066826554406,-0.7659979952033699,0.1,0.3,-1.3899933173445491,0.009485165121400628,0.0019227298429331787,0.005768189528799535,0.019227298429331786,0.01
4463,0.17798144779022157,-0.7660556566293373,0.1,0.3,-1.390185522097774,0.009481099263924436,0.001922047532248297,0.005766142596744891,0.019220475322482968,0.01
4464,0.17796223413370835,-0.7661132975988769,0.1,0.3,-1.390377658662906,0.009477036291403798,0.0019213656513213365,0.005764096953964009,0.019213656513213363,0.01
4465,0.17794302729171063,-0.76617091812487,0.1,0.3,-1.3905697270828832,0.009472976200998802,0.0019206841997719015,0.005762052599315704,0.019206841997719014,0.01
4466,0.17792382725993844,-0.7662285182201867,0.1,0.3,-1.3907617274006052,0.009468918989873083,0.0019200031772200234,0.00576000953166007,0.019200031772200234,0.01
4467,0.17790463403410559,-0.7662860978976852,0.1,0.3,-1.3909536596589338,0.009464864655193805,0.0019193225832861587,0.005757967749858476,0.019193225832861587,0.01
4468,0.17788544760992966,-0.7663436571702129,0.1,0.3,-1.391145523900693,0.009460813194131673,0.001918642417591189,0.005755927252773567,0.01918642417591189,0.01
4469,0.1778662679831321,-0.7664011960506056,0.1,0.3,-1.3913373201686685,0.009456764603860893,0.0019179626797564164,0.005753888039269249,0.019179626797564162,0.01
4470,0.17784709514943806,-0.7664587145516878,0.1,0.3,-1.3915290485056089,0.009452718881559219,0.0019172833694035725,0.0057518501082107175,0.019172833694035725,0.01
4471,0.1778279291045765,-0.7665162126862725,0.1,0.3,-1.3917207089542243,0.0094486760244079,0.0019166044861548073,0.005749813458464421,0.019166044861548073,0.01
4472,0.17780876984428018,-0.7665736904671614,0.1,0.3,-1.3919123015571875,0.009444636029591698,0.0019159260296326933,0.005747778088898079,0.019159260296326933,0.01
4473,0.17778961736428558,-0.7666311479071451,0.1,0.3,-1.3921038263571335,0.009440598894298873,0.0019152479994602259,0.005745743998380677,0.019152479994602258,0.01
4474,0.17777047166033297,-0.7666885850190029,0.1,0.3,-1.3922952833966595,0.009436564615721194,0.001914570395260823,0.005743711185782469,0.01914570395260823,0.01
4475,0.17775133272816637,-0.7667460018155027,0.1,0.3,-1.3924866727183254,0.009432533191053912,0.001913893216658319,0.005741679649974956,0.01913893216658319,0.01
4476,0.17773220056353362,-0.766803398309401,0.1,0.3,-1.392677994364653,0.00942850461749577,0.0019132164632769727,0.005739649389830918,0.019132164632769726,0.01
4477,0.1777130751621862,-0.7668607745134433,0.1,0.3,-1.392869248378127,0.009424478892249006,0.0019125401347414612,0.005737620404224383,0.01912540134741461,0.01
4478,0.17769395651987943,-0.7669181304403636,0.1,0.3,-1.3930604348011948,0.009420456012519314,0.0019118642306768787,0.005735592692030635,0.019118642306768786,0.01
